lat	lon	value	color
48.14124904	-92.96816591	2	#73A7CC
48.17607429	-92.96653365	2	#73A7CC
48.21090414	-92.96489963	2	#73A7CC
48.24573863	-92.96326385	1	#729565
48.28057778	-92.9616263	2	#73A7CC
48.31542161	-92.95998699	2	#73A7CC
48.35137656	-93.00963076	2	#73A7CC
48.38623057	-93.00801557	1	#729565
48.42108932	-93.00639864	1	#729565
48.45595285	-93.00477995	1	#729565
48.49082117	-93.00315952	1	#729565
48.52569431	-93.00153733	2	#73A7CC
48.5605723	-92.99991338	2	#73A7CC
48.59545515	-92.99828768	2	#73A7CC
48.63034288	-92.99666021	2	#73A7CC
48.35027014	-92.95834591	2	#73A7CC
48.38512339	-92.95670305	1	#729565
48.4199814	-92.95505842	1	#729565
48.45484417	-92.95341202	2	#73A7CC
48.48971174	-92.95176383	2	#73A7CC
48.52458413	-92.95011386	2	#73A7CC
48.55946136	-92.9484621	2	#73A7CC
48.59434345	-92.94680855	1	#729565
48.62923043	-92.94515321	2	#73A7CC
46.57744339	-92.98993239	2	#73A7CC
46.61208282	-92.98835019	1	#729565
46.6467259	-92.98676633	2	#73A7CC
46.68137266	-92.98518079	1	#729565
46.71602312	-92.98359359	2	#73A7CC
46.75067729	-92.98200472	2	#73A7CC
46.7853352	-92.98041417	1	#729565
46.81999687	-92.97882194	1	#729565
46.85466231	-92.97722804	2	#73A7CC
46.88933154	-92.97563245	1	#729565
46.9240046	-92.97403518	2	#73A7CC
46.95868149	-92.97243623	2	#73A7CC
46.99336223	-92.97083558	2	#73A7CC
47.02804686	-92.96923324	2	#73A7CC
47.06273539	-92.9676292	2	#73A7CC
47.09742783	-92.96602346	2	#73A7CC
47.13212422	-92.96441603	1	#729565
46.57633682	-92.94002319	1	#729565
46.61097555	-92.93841479	1	#729565
46.64561794	-92.93680469	1	#729565
46.680264	-92.93519291	2	#73A7CC
46.71491375	-92.93357943	1	#729565
46.74956722	-92.93196424	2	#73A7CC
46.78422442	-92.93034736	2	#73A7CC
46.81888538	-92.92872877	2	#73A7CC
46.85355011	-92.92710848	2	#73A7CC
46.88821864	-92.92548647	2	#73A7CC
46.92289098	-92.92386275	2	#73A7CC
46.95756716	-92.92223732	2	#73A7CC
46.99224719	-92.92061017	2	#73A7CC
47.0269311	-92.9189813	1	#729565
47.06161891	-92.9173507	2	#73A7CC
47.09631064	-92.91571838	2	#73A7CC
47.1310063	-92.91408433	2	#73A7CC
47.16682456	-92.96280689	1	#729565
47.20152889	-92.96119604	2	#73A7CC
47.23623722	-92.95958349	2	#73A7CC
47.27094957	-92.95796922	1	#729565
47.30566597	-92.95635324	0	#A9AE85
47.34038643	-92.95473554	2	#73A7CC
47.37511098	-92.95311612	2	#73A7CC
47.40983964	-92.95149498	2	#73A7CC
47.44457242	-92.94987212	1	#729565
47.47930936	-92.94824752	1	#729565
47.51405046	-92.9466212	2	#73A7CC
47.54879576	-92.94499314	2	#73A7CC
47.58354528	-92.94336334	2	#73A7CC
47.61829903	-92.94173181	2	#73A7CC
47.65305703	-92.94009853	2	#73A7CC
47.68781932	-92.93846351	1	#729565
47.72258591	-92.93682674	1	#729565
47.16570593	-92.91244855	2	#73A7CC
47.20040953	-92.91081103	2	#73A7CC
47.23511714	-92.90917177	2	#73A7CC
47.26982877	-92.90753078	2	#73A7CC
47.30454444	-92.90588804	2	#73A7CC
47.33926417	-92.90424356	1	#729565
47.37398799	-92.90259733	2	#73A7CC
47.40871592	-92.90094935	2	#73A7CC
47.44344797	-92.89929961	1	#729565
47.47818417	-92.89764812	2	#73A7CC
47.51292454	-92.89599486	2	#73A7CC
47.54766911	-92.89433985	2	#73A7CC
47.58241788	-92.89268307	2	#73A7CC
47.61717089	-92.89102452	2	#73A7CC
47.65192816	-92.8893642	1	#729565
47.6866897	-92.88770211	1	#729565
47.72145554	-92.88603824	2	#73A7CC
46.57521207	-92.89011567	2	#73A7CC
46.60985009	-92.88848107	2	#73A7CC
46.64449176	-92.88684476	1	#729565
46.67913711	-92.88520672	2	#73A7CC
46.71378615	-92.88356696	2	#73A7CC
46.7484389	-92.88192547	1	#729565
46.78309539	-92.88028226	2	#73A7CC
46.81775563	-92.87863731	2	#73A7CC
46.85241964	-92.87699062	2	#73A7CC
46.88708745	-92.8753422	2	#73A7CC
46.92175906	-92.87369204	2	#73A7CC
46.95643452	-92.87204013	2	#73A7CC
46.99111383	-92.87038648	2	#73A7CC
47.02579701	-92.86873108	2	#73A7CC
47.06048409	-92.86707393	2	#73A7CC
47.09517509	-92.86541502	2	#73A7CC
47.12987002	-92.86375436	2	#73A7CC
46.57406913	-92.84020987	2	#73A7CC
46.60870643	-92.83854908	2	#73A7CC
46.64334738	-92.83688654	2	#73A7CC
46.677992	-92.83522226	2	#73A7CC
46.71264032	-92.83355622	2	#73A7CC
46.74729234	-92.83188843	2	#73A7CC
46.7819481	-92.83021889	1	#729565
46.81660761	-92.82854758	1	#729565
46.85127089	-92.82687451	1	#729565
46.88593796	-92.82519967	2	#73A7CC
46.92060885	-92.82352307	2	#73A7CC
46.95528357	-92.82184469	2	#73A7CC
46.98996214	-92.82016454	2	#73A7CC
47.02464458	-92.81848262	2	#73A7CC
47.05933092	-92.81679891	2	#73A7CC
47.09402118	-92.81511343	2	#73A7CC
47.12871537	-92.81342615	2	#73A7CC
47.16456891	-92.86209194	2	#73A7CC
47.19927178	-92.86042775	2	#73A7CC
47.23397865	-92.8587618	2	#73A7CC
47.26868954	-92.85709408	2	#73A7CC
47.30340448	-92.85542459	1	#729565
47.33812347	-92.85375333	2	#73A7CC
47.37284655	-92.85208028	1	#729565
47.40757373	-92.85040546	1	#729565
47.44230504	-92.84872886	1	#729565
47.47704049	-92.84705047	1	#729565
47.51178012	-92.84537029	2	#73A7CC
47.54652393	-92.84368833	2	#73A7CC
47.58127196	-92.84200456	1	#729565
47.61602421	-92.84031901	1	#729565
47.65078073	-92.83863165	1	#729565
47.68554151	-92.83694249	1	#729565
47.7203066	-92.83525152	2	#73A7CC
47.16341351	-92.81173709	2	#73A7CC
47.19811564	-92.81004624	2	#73A7CC
47.23282176	-92.80835359	2	#73A7CC
47.2675319	-92.80665915	2	#73A7CC
47.30224608	-92.80496291	2	#73A7CC
47.33696433	-92.80326487	2	#73A7CC
47.37168665	-92.80156502	2	#73A7CC
47.40641308	-92.79986336	2	#73A7CC
47.44114363	-92.79815989	2	#73A7CC
47.47587833	-92.79645461	1	#729565
47.51061719	-92.79474751	2	#73A7CC
47.54536024	-92.7930386	1	#729565
47.58010751	-92.79132786	1	#729565
47.614859	-92.78961529	2	#73A7CC
47.64961475	-92.7879009	2	#73A7CC
47.68437477	-92.78618467	1	#729565
47.71913908	-92.78446661	1	#729565
47.75735682	-92.93518822	1	#729565
47.79213207	-92.93354795	2	#73A7CC
47.82691169	-92.93190592	1	#729565
47.86169569	-92.93026213	1	#729565
47.89648411	-92.92861658	2	#73A7CC
47.93127696	-92.92696927	2	#73A7CC
47.96607426	-92.92532018	1	#729565
48.00087603	-92.92366933	1	#729565
48.03568231	-92.92201671	2	#73A7CC
48.07049311	-92.92036231	2	#73A7CC
48.10530844	-92.91870613	2	#73A7CC
48.14012835	-92.91704816	1	#729565
48.17495284	-92.91538842	1	#729565
48.20978194	-92.91372689	1	#729565
48.24461568	-92.91206356	1	#729565
48.27945407	-92.91039845	1	#729565
48.31429714	-92.90873153	2	#73A7CC
47.7562257	-92.88437259	2	#73A7CC
47.79100021	-92.88270516	2	#73A7CC
47.82577908	-92.88103595	2	#73A7CC
47.86056233	-92.87936494	2	#73A7CC
47.89535	-92.87769215	1	#729565
47.93014209	-92.87601756	1	#729565
47.96493864	-92.87434117	2	#73A7CC
47.99973966	-92.87266299	2	#73A7CC
48.03454518	-92.870983	1	#729565
48.06935521	-92.86930121	2	#73A7CC
48.10416979	-92.86761761	1	#729565
48.13898893	-92.8659322	1	#729565
48.17381266	-92.86424498	2	#73A7CC
48.20864099	-92.86255593	1	#729565
48.24347396	-92.86086507	2	#73A7CC
48.27831158	-92.85917239	1	#729565
48.31315388	-92.85747788	1	#729565
48.34914491	-92.90706282	2	#73A7CC
48.3839974	-92.90539231	2	#73A7CC
48.41885464	-92.90371999	1	#729565
48.45371666	-92.90204586	2	#73A7CC
48.48858346	-92.90036992	1	#729565
48.52345508	-92.89869217	2	#73A7CC
48.55833154	-92.89701261	2	#73A7CC
48.59321286	-92.89533122	2	#73A7CC
48.34800088	-92.85578154	2	#73A7CC
48.3828526	-92.85408337	2	#73A7CC
48.41770907	-92.85238336	2	#73A7CC
48.4525703	-92.85068152	2	#73A7CC
48.48743633	-92.84897783	1	#729565
48.52230717	-92.8472723	2	#73A7CC
48.55718284	-92.84556493	1	#729565
48.59206338	-92.84385571	2	#73A7CC
47.755076	-92.83355875	2	#73A7CC
47.78984975	-92.83186416	1	#729565
47.82462786	-92.83016776	2	#73A7CC
47.85941035	-92.82846955	2	#73A7CC
47.89419725	-92.82676951	1	#729565
47.92898858	-92.82506765	1	#729565
47.96378435	-92.82336396	1	#729565
47.99858461	-92.82165845	1	#729565
48.03338935	-92.81995111	2	#73A7CC
48.06819862	-92.81824193	2	#73A7CC
48.10301242	-92.81653091	2	#73A7CC
48.13783079	-92.81481805	1	#729565
48.17265374	-92.81310335	1	#729565
48.2074813	-92.8113868	2	#73A7CC
48.24231348	-92.8096684	2	#73A7CC
48.27715032	-92.80794815	1	#729565
48.31199184	-92.80622605	1	#729565
47.75390772	-92.78274671	2	#73A7CC
47.78868069	-92.78102498	1	#729565
47.82345802	-92.7793014	2	#73A7CC
47.85823974	-92.77757597	1	#729565
47.89302586	-92.77584869	2	#73A7CC
47.92781641	-92.77411957	1	#729565
47.96261141	-92.77238858	2	#73A7CC
47.99741088	-92.77065574	1	#729565
48.03221485	-92.76892104	2	#73A7CC
48.06702333	-92.76718448	2	#73A7CC
48.10183634	-92.76544605	1	#729565
48.13665392	-92.76370574	1	#729565
48.17147608	-92.76196357	2	#73A7CC
48.20630285	-92.76021952	1	#729565
48.24113425	-92.75847359	1	#729565
48.27597029	-92.75672578	2	#73A7CC
48.31081101	-92.75497608	1	#729565
48.34683805	-92.80450208	2	#73A7CC
48.38168899	-92.80277626	2	#73A7CC
48.41654466	-92.80104857	1	#729565
48.45140511	-92.79931901	2	#73A7CC
48.48627034	-92.79758758	1	#729565
48.52114039	-92.79585428	2	#73A7CC
48.55601527	-92.7941191	1	#729565
48.34565643	-92.75322449	1	#729565
48.38050656	-92.75147102	1	#729565
48.41536144	-92.74971565	1	#729565
48.45022108	-92.74795838	2	#73A7CC
48.48508551	-92.74619921	1	#729565
48.51995475	-92.74443814	1	#729565
48.55482883	-92.74267516	2	#73A7CC
46.572908	-92.79030581	1	#729565
46.60754457	-92.78861883	2	#73A7CC
46.64218479	-92.78693008	1	#729565
46.67682868	-92.78523955	1	#729565
46.71147625	-92.78354724	1	#729565
46.74612754	-92.78185315	2	#73A7CC
46.78078256	-92.78015727	2	#73A7CC
46.81544133	-92.77845961	1	#729565
46.85010386	-92.77676016	2	#73A7CC
46.88477019	-92.77505891	1	#729565
46.91944033	-92.77335587	2	#73A7CC
46.9541143	-92.77165103	2	#73A7CC
46.98879212	-92.76994438	2	#73A7CC
47.02347382	-92.76823593	2	#73A7CC
47.05815941	-92.76652568	2	#73A7CC
47.09284891	-92.76481361	2	#73A7CC
47.12754234	-92.76309973	2	#73A7CC
46.5717287	-92.74040352	1	#729565
46.60636452	-92.73869035	1	#729565
46.64100399	-92.73697539	2	#73A7CC
46.67564713	-92.73525862	1	#729565
46.71029396	-92.73354004	2	#73A7CC
46.7449445	-92.73181965	2	#73A7CC
46.77959876	-92.73009745	2	#73A7CC
46.81425678	-92.72837343	2	#73A7CC
46.84891856	-92.7266476	2	#73A7CC
46.88358413	-92.72491995	2	#73A7CC
46.91825352	-92.72319047	1	#729565
46.95292673	-92.72145916	2	#73A7CC
46.98760379	-92.71972603	1	#729565
47.02228472	-92.71799106	2	#73A7CC
47.05696955	-92.71625425	2	#73A7CC
47.09165828	-92.71451561	1	#729565
47.12635095	-92.71277513	2	#73A7CC
47.16223973	-92.76138404	2	#73A7CC
47.1969411	-92.75966652	2	#73A7CC
47.23164646	-92.75794719	2	#73A7CC
47.26635584	-92.75622602	1	#729565
47.30106926	-92.75450304	2	#73A7CC
47.33578674	-92.75277822	2	#73A7CC
47.3705083	-92.75105156	1	#729565
47.40523396	-92.74932307	2	#73A7CC
47.43996374	-92.74759274	2	#73A7CC
47.47469767	-92.74586057	2	#73A7CC
47.50943576	-92.74412655	1	#729565
47.54417804	-92.74239069	2	#73A7CC
47.57892453	-92.74065297	1	#729565
47.61367525	-92.7389134	1	#729565
47.64843022	-92.73717197	1	#729565
47.68318946	-92.73542869	2	#73A7CC
47.71795299	-92.73368354	2	#73A7CC
47.16104757	-92.7110328	1	#729565
47.19574817	-92.70928863	1	#729565
47.23045276	-92.7075426	1	#729565
47.26516137	-92.70579472	2	#73A7CC
47.29987401	-92.70404499	2	#73A7CC
47.33459072	-92.7022934	1	#729565
47.3693115	-92.70053994	2	#73A7CC
47.40403638	-92.69878462	1	#729565
47.43876538	-92.69702743	2	#73A7CC
47.47349853	-92.69526838	1	#729565
47.50823584	-92.69350744	1	#729565
47.54297733	-92.69174463	1	#729565
47.57772303	-92.68997994	1	#729565
47.61247296	-92.68821337	2	#73A7CC
47.64722714	-92.68644491	1	#729565
47.68198559	-92.68467457	1	#729565
47.71674833	-92.68290233	1	#729565
46.57053121	-92.69050303	1	#729565
46.60516628	-92.68876368	1	#729565
46.63980499	-92.6870225	2	#73A7CC
46.67444737	-92.68527949	1	#729565
46.70909344	-92.68353465	2	#73A7CC
46.74374322	-92.68178796	2	#73A7CC
46.77839672	-92.68003944	2	#73A7CC
46.81305397	-92.67828908	1	#729565
46.84771499	-92.67653686	2	#73A7CC
46.88237979	-92.6747828	1	#729565
46.9170484	-92.67302689	2	#73A7CC
46.95172084	-92.67126913	2	#73A7CC
46.98639713	-92.6695095	2	#73A7CC
47.02107729	-92.66774802	2	#73A7CC
47.05576134	-92.66598467	1	#729565
47.0904493	-92.66421945	1	#729565
47.12514119	-92.66245237	1	#729565
46.56931554	-92.64060437	1	#729565
46.60394984	-92.63883884	2	#73A7CC
46.63858779	-92.63707145	2	#73A7CC
46.6732294	-92.6353022	1	#729565
46.7078747	-92.63353109	2	#73A7CC
46.7425237	-92.63175812	1	#729565
46.77717643	-92.62998327	2	#73A7CC
46.8118329	-92.62820656	2	#73A7CC
46.84649314	-92.62642798	2	#73A7CC
46.88115716	-92.62464751	2	#73A7CC
46.91582499	-92.62286517	2	#73A7CC
46.95049665	-92.62108095	2	#73A7CC
46.98517216	-92.61929484	2	#73A7CC
47.01985153	-92.61750684	2	#73A7CC
47.05453479	-92.61571695	2	#73A7CC
47.08922197	-92.61392516	2	#73A7CC
47.12391307	-92.61213148	1	#729565
47.15983703	-92.66068341	2	#73A7CC
47.19453685	-92.65891258	2	#73A7CC
47.22924066	-92.65713987	2	#73A7CC
47.26394848	-92.65536528	1	#729565
47.29866034	-92.6535888	2	#73A7CC
47.33337625	-92.65181044	2	#73A7CC
47.36809625	-92.65003019	2	#73A7CC
47.40282034	-92.64824804	1	#729565
47.43754855	-92.646464	2	#73A7CC
47.4722809	-92.64467805	2	#73A7CC
47.50701741	-92.64289021	1	#729565
47.54175811	-92.64110046	1	#729565
47.57650301	-92.6393088	1	#729565
47.61125214	-92.63751523	1	#729565
47.64600551	-92.63571974	2	#73A7CC
47.68076316	-92.63392234	1	#729565
47.71552509	-92.63212302	1	#729565
47.15860812	-92.6103359	2	#73A7CC
47.19330714	-92.60853841	2	#73A7CC
47.22801015	-92.60673902	2	#73A7CC
47.26271718	-92.60493772	2	#73A7CC
47.29742824	-92.6031345	1	#729565
47.33214335	-92.60132937	2	#73A7CC
47.36686254	-92.59952232	1	#729565
47.40158583	-92.59771335	2	#73A7CC
47.43631324	-92.59590246	2	#73A7CC
47.47104478	-92.59408963	1	#729565
47.50578049	-92.59227488	1	#729565
47.54052038	-92.59045819	2	#73A7CC
47.57526447	-92.58863956	1	#729565
47.61001278	-92.586819	2	#73A7CC
47.64476534	-92.58499649	2	#73A7CC
47.67952217	-92.58317203	2	#73A7CC
47.71428329	-92.58134563	2	#73A7CC
47.75272084	-92.73193652	2	#73A7CC
47.78749303	-92.73018763	1	#729565
47.82226958	-92.72843687	2	#73A7CC
47.85705051	-92.72668424	1	#729565
47.89183584	-92.72492973	2	#73A7CC
47.9266256	-92.72317334	1	#729565
47.96141981	-92.72141506	2	#73A7CC
47.99621849	-92.7196549	2	#73A7CC
48.03102166	-92.71789284	2	#73A7CC
48.06582934	-92.7161289	1	#729565
48.10064156	-92.71436305	1	#729565
48.13545834	-92.71259531	2	#73A7CC
48.17027969	-92.71082566	2	#73A7CC
48.20510566	-92.70905411	1	#729565
48.23993625	-92.70728065	2	#73A7CC
48.27477149	-92.70550528	2	#73A7CC
48.3096114	-92.703728	2	#73A7CC
47.75151538	-92.68112819	1	#729565
47.78628678	-92.67935216	2	#73A7CC
47.82106253	-92.67757423	2	#73A7CC
47.85584266	-92.67579439	1	#729565
47.89062719	-92.67401265	2	#73A7CC
47.92541615	-92.67222899	1	#729565
47.96020955	-92.67044343	1	#729565
47.99500742	-92.66865594	1	#729565
48.02980978	-92.66686654	1	#729565
48.06461665	-92.66507521	2	#73A7CC
48.09942806	-92.66328196	2	#73A7CC
48.13424403	-92.66148678	1	#729565
48.16906457	-92.65968967	2	#73A7CC
48.20388972	-92.65789062	1	#729565
48.23871949	-92.65608963	1	#729565
48.27355391	-92.65428671	1	#729565
48.308393	-92.65248183	2	#73A7CC
48.344456	-92.70194879	2	#73A7CC
48.37930533	-92.70016767	1	#729565
48.41415939	-92.69838462	2	#73A7CC
48.44901822	-92.69659964	2	#73A7CC
48.48388183	-92.69481274	2	#73A7CC
48.51875025	-92.6930239	1	#729565
48.55362351	-92.69123312	2	#73A7CC
48.34323678	-92.65067501	1	#729565
48.37808528	-92.64886625	2	#73A7CC
48.41293852	-92.64705552	2	#73A7CC
48.44779652	-92.64524284	2	#73A7CC
48.4826593	-92.6434282	2	#73A7CC
48.51752689	-92.6416116	2	#73A7CC
48.55239931	-92.63979303	2	#73A7CC
47.75029134	-92.63032177	1	#729565
47.78506193	-92.62851859	2	#73A7CC
47.81983687	-92.62671349	1	#729565
47.85461619	-92.62490645	2	#73A7CC
47.88939991	-92.62309748	2	#73A7CC
47.92418805	-92.62128656	2	#73A7CC
47.95898063	-92.61947371	1	#729565
47.99377768	-92.6176589	1	#729565
48.02857922	-92.61584215	2	#73A7CC
48.06338528	-92.61402345	2	#73A7CC
48.09819586	-92.61220279	2	#73A7CC
48.133011	-92.61038018	2	#73A7CC
48.16783072	-92.6085556	2	#73A7CC
48.20265504	-92.60672906	1	#729565
48.23748398	-92.60490055	2	#73A7CC
48.27231757	-92.60307007	1	#729565
48.30715582	-92.60123762	1	#729565
47.74904872	-92.57951727	1	#729565
47.78381848	-92.57768695	2	#73A7CC
47.8185926	-92.57585468	2	#73A7CC
47.8533711	-92.57402044	1	#729565
47.88815399	-92.57218424	1	#729565
47.9229413	-92.57034607	1	#729565
47.95773306	-92.56850593	2	#73A7CC
47.99252928	-92.56666382	1	#729565
48.02732999	-92.56481972	2	#73A7CC
48.0621352	-92.56297365	2	#73A7CC
48.09694495	-92.56112559	1	#729565
48.13175926	-92.55927554	2	#73A7CC
48.16657813	-92.5574235	1	#729565
48.20140161	-92.55556947	1	#729565
48.23622971	-92.55371344	2	#73A7CC
48.27106245	-92.55185541	1	#729565
48.30589986	-92.54999538	1	#729565
48.34199877	-92.59940319	2	#73A7CC
48.37684643	-92.59756678	1	#729565
48.41169883	-92.59572838	2	#73A7CC
48.44655599	-92.593888	2	#73A7CC
48.34074196	-92.54813334	2	#73A7CC
48.37558877	-92.54626929	2	#73A7CC
48.41044032	-92.54440323	1	#729565
48.44529663	-92.54253514	2	#73A7CC
43.49800104	-92.74297099	2	#73A7CC
43.53238448	-92.74133572	0	#A9AE85
43.56676997	-92.73969881	0	#A9AE85
43.49681358	-92.69530078	2	#73A7CC
43.53119635	-92.69364161	0	#A9AE85
43.56558117	-92.69198078	2	#73A7CC
43.49560888	-92.64763223	2	#73A7CC
43.52999098	-92.64594917	2	#73A7CC
43.56437512	-92.64426443	0	#A9AE85
43.49438694	-92.59996537	2	#73A7CC
43.52876835	-92.59825842	0	#A9AE85
43.5631518	-92.59654976	0	#A9AE85
43.49314775	-92.55230022	2	#73A7CC
43.52752847	-92.55056939	0	#A9AE85
43.56191122	-92.54883682	0	#A9AE85
43.60115752	-92.73806025	0	#A9AE85
43.63554716	-92.73642005	0	#A9AE85
43.6699389	-92.7347782	0	#A9AE85
43.70433275	-92.7331347	0	#A9AE85
43.73872873	-92.73148954	2	#73A7CC
43.59996806	-92.69031829	0	#A9AE85
43.63435703	-92.68865412	0	#A9AE85
43.66874809	-92.68698827	0	#A9AE85
43.70314127	-92.68532075	2	#73A7CC
43.73753658	-92.68365156	0	#A9AE85
43.77312686	-92.72984272	0	#A9AE85
43.80752716	-92.72819425	0	#A9AE85
43.84192963	-92.72654411	0	#A9AE85
43.8763343	-92.72489231	0	#A9AE85
43.77193403	-92.68198068	0	#A9AE85
43.80633365	-92.68030811	0	#A9AE85
43.84073545	-92.67863386	2	#73A7CC
43.87513944	-92.67695793	0	#A9AE85
43.59876133	-92.64257799	0	#A9AE85
43.63314961	-92.64088985	0	#A9AE85
43.66754	-92.63920002	0	#A9AE85
43.70193249	-92.63750849	0	#A9AE85
43.73632711	-92.63581525	0	#A9AE85
43.77072388	-92.63412031	0	#A9AE85
43.80512281	-92.63242367	0	#A9AE85
43.83952392	-92.63072531	2	#73A7CC
43.87392722	-92.62902523	0	#A9AE85
43.91074119	-92.72323884	0	#A9AE85
43.9451503	-92.7215837	0	#A9AE85
43.97956166	-92.71992689	2	#73A7CC
44.01397529	-92.71826841	0	#A9AE85
43.90954564	-92.6752803	1	#729565
43.94395407	-92.67360097	0	#A9AE85
43.97836475	-92.67191995	2	#73A7CC
44.01277769	-92.67023723	0	#A9AE85
44.04839119	-92.71660824	0	#A9AE85
44.08280939	-92.7149464	0	#A9AE85
44.1172299	-92.71328287	2	#73A7CC
44.15165274	-92.71161766	2	#73A7CC
44.04719291	-92.66855281	0	#A9AE85
44.08161042	-92.66686668	1	#729565
44.11603024	-92.66517885	0	#A9AE85
44.15045239	-92.66348931	0	#A9AE85
43.90833274	-92.62732345	2	#73A7CC
43.94274048	-92.62561994	0	#A9AE85
43.97715046	-92.62391471	2	#73A7CC
44.0115627	-92.62220776	0	#A9AE85
44.04597723	-92.62049908	0	#A9AE85
44.08039404	-92.61878868	1	#729565
44.11481317	-92.61707654	2	#73A7CC
44.14923462	-92.61536267	0	#A9AE85
43.59753732	-92.59483939	0	#A9AE85
43.63192492	-92.59312729	0	#A9AE85
43.66631461	-92.59141347	0	#A9AE85
43.70070641	-92.58969793	0	#A9AE85
43.73510034	-92.58798066	0	#A9AE85
43.76949641	-92.58626166	0	#A9AE85
43.80389465	-92.58454093	0	#A9AE85
43.83829506	-92.58281846	2	#73A7CC
43.87269766	-92.58109426	0	#A9AE85
43.59629604	-92.5471025	0	#A9AE85
43.63068294	-92.54536645	0	#A9AE85
43.66507193	-92.54362864	0	#A9AE85
43.69946303	-92.54188909	0	#A9AE85
43.73385625	-92.54014779	0	#A9AE85
43.76825162	-92.53840474	2	#73A7CC
43.80264915	-92.53665992	0	#A9AE85
43.83704885	-92.53491335	2	#73A7CC
43.87145075	-92.53316502	2	#73A7CC
43.90710247	-92.57936831	2	#73A7CC
43.94150951	-92.57764063	2	#73A7CC
43.97591879	-92.57591119	1	#729565
44.01033033	-92.57418001	0	#A9AE85
44.04474415	-92.57244708	2	#73A7CC
44.07916025	-92.5707124	0	#A9AE85
44.11357867	-92.56897596	1	#729565
44.14799941	-92.56723776	1	#729565
43.90585485	-92.53141492	0	#A9AE85
43.94026117	-92.52966306	1	#729565
43.97466974	-92.52790942	2	#73A7CC
44.00908057	-92.52615402	0	#A9AE85
44.04349367	-92.52439684	2	#73A7CC
44.07790906	-92.52263788	0	#A9AE85
44.11232676	-92.52087714	0	#A9AE85
44.14674678	-92.51911462	2	#73A7CC
43.49189133	-92.50463681	2	#73A7CC
43.52627134	-92.50288209	0	#A9AE85
43.56065339	-92.50112561	1	#729565
43.49061766	-92.45697516	2	#73A7CC
43.52499696	-92.45519656	0	#A9AE85
43.55937829	-92.45341617	0	#A9AE85
43.48932676	-92.40931529	2	#73A7CC
43.52370533	-92.40751281	0	#A9AE85
43.55808594	-92.40570851	0	#A9AE85
43.48801862	-92.36165723	2	#73A7CC
43.52239645	-92.35983087	0	#A9AE85
43.55677632	-92.35800267	0	#A9AE85
43.5950375	-92.49936736	0	#A9AE85
43.62942368	-92.49760735	0	#A9AE85
43.66381196	-92.49584557	0	#A9AE85
43.69820235	-92.49408201	0	#A9AE85
43.73259486	-92.49231668	0	#A9AE85
43.76698952	-92.49054957	0	#A9AE85
43.80138633	-92.48878068	0	#A9AE85
43.83578531	-92.48701001	0	#A9AE85
43.87018649	-92.48523755	2	#73A7CC
43.59376168	-92.45163399	0	#A9AE85
43.62814715	-92.44985002	0	#A9AE85
43.66253471	-92.44806426	0	#A9AE85
43.69692437	-92.4462767	0	#A9AE85
43.73131616	-92.44448734	1	#729565
43.76571009	-92.44269618	0	#A9AE85
43.80010618	-92.44090322	2	#73A7CC
43.83450443	-92.43910845	0	#A9AE85
43.86890488	-92.43731186	2	#73A7CC
43.90458987	-92.4834633	0	#A9AE85
43.93899547	-92.48168726	2	#73A7CC
43.97340332	-92.47990943	0	#A9AE85
44.00781342	-92.4781298	2	#73A7CC
44.04222579	-92.47634837	2	#73A7CC
44.07664046	-92.47456514	2	#73A7CC
44.11105743	-92.4727801	0	#A9AE85
44.14547672	-92.47099326	2	#73A7CC
43.90330753	-92.43551347	0	#A9AE85
43.9377124	-92.43371326	0	#A9AE85
43.97211952	-92.43191123	0	#A9AE85
44.00652888	-92.43010738	2	#73A7CC
44.04094052	-92.4283017	2	#73A7CC
44.07535445	-92.4264942	2	#73A7CC
44.10977068	-92.42468487	1	#729565
44.14418923	-92.42287371	2	#73A7CC
43.5924686	-92.40390241	0	#A9AE85
43.62685334	-92.40209449	0	#A9AE85
43.66124017	-92.40028475	2	#73A7CC
43.6956291	-92.39847319	0	#A9AE85
43.73002016	-92.39665981	2	#73A7CC
43.76441335	-92.3948446	2	#73A7CC
43.7988087	-92.39302757	0	#A9AE85
43.83320622	-92.3912087	0	#A9AE85
43.86760593	-92.38938799	0	#A9AE85
43.59115825	-92.35617264	0	#A9AE85
43.62554225	-92.35434077	0	#A9AE85
43.65992834	-92.35250706	0	#A9AE85
43.69431653	-92.35067151	0	#A9AE85
43.72870684	-92.3488341	2	#73A7CC
43.76309929	-92.34699485	2	#73A7CC
43.7974939	-92.34515374	0	#A9AE85
43.83189067	-92.34331078	0	#A9AE85
43.86628963	-92.34146596	0	#A9AE85
43.90200784	-92.38756545	0	#A9AE85
43.93641197	-92.38574107	0	#A9AE85
43.97081834	-92.38391485	0	#A9AE85
44.00522696	-92.38208678	2	#73A7CC
44.03963786	-92.38025686	2	#73A7CC
44.07405104	-92.3784251	2	#73A7CC
44.10846652	-92.37659147	1	#729565
44.14288432	-92.37475599	1	#729565
43.90069079	-92.33961928	0	#A9AE85
43.93509417	-92.33777073	1	#729565
43.96949979	-92.33592032	2	#73A7CC
44.00390766	-92.33406803	2	#73A7CC
44.0383178	-92.33221388	2	#73A7CC
44.07273022	-92.33035784	2	#73A7CC
44.10714494	-92.32849993	0	#A9AE85
44.14156199	-92.32664014	0	#A9AE85
