id,is_observed,obs,dur,dist,is_train
12154,f,0,0,0,t
12155,f,0,0,0,t
12156,f,0,0,0,t
12157,f,0,0,0,t
12158,f,0,0,0,t
12159,f,0,0,0,t
12160,f,0,0,0,t
12161,f,0,0,0,t
12162,t,0.1,0.0,0.0,t
12163,f,0,0,0,t
12179,f,0,0,0,t
12180,f,0,0,0,t
12181,t,0.0,0.1,0.0,t
12182,f,0,0,0,t
12183,f,0,0,0,t
12184,f,0,0,0,t
12185,t,0.0,0.0,0.0,t
12186,t,0.0,0.0,0.0,t
12187,t,0.0,0.0,0.0,t
12188,f,0,0,0,t
12189,f,0,0,0,t
12190,f,0,0,0,t
12191,f,0,0,0,t
12192,f,0,0,0,t
12193,f,0,0,0,t
12694,f,0,0,0,t
12695,t,0.1,0.1,0.0,t
12696,f,0,0,0,t
12697,f,0,0,0,t
12698,f,0,0,0,t
12699,f,0,0,0,t
12700,f,0,0,0,t
12701,f,0,0,0,t
12702,t,0.0,0.2,0.0,t
12703,f,0,0,0,t
12704,f,0,0,0,t
12705,f,0,0,0,t
12706,f,0,0,0,t
12707,f,0,0,0,t
12708,f,0,0,0,t
12709,f,0,0,0,t
12710,f,0,0,0,t
12711,f,0,0,0,t
12712,f,0,0,0,t
12713,f,0,0,0,t
12714,f,0,0,0,t
12715,f,0,0,0,t
12716,t,0.0,0.0,0.0,t
12717,t,0.0,0.1,0.0,t
12718,f,0,0,0,t
12719,t,0.0,0.1,0.0,t
12720,t,0.1,0.2,0.0,t
12721,f,0,0,0,t
12722,t,0.0,0.1,0.0,t
12723,t,0.1,0.1,0.0,t
12724,f,0,0,0,t
12725,f,0,0,0,t
12726,f,0,0,0,t
12727,t,0.2,0.1,0.0,t
12728,t,0.0,0.1,0.0,t
12729,t,0.1,0.1,0.0,t
12730,f,0,0,0,t
12731,t,0.1,0.1,0.0,t
12732,t,0.0,0.0,0.0,t
12733,f,0,0,0,t
12734,f,0,0,0,t
12735,f,0,0,0,t
12736,f,0,0,0,t
12737,f,0,0,0,t
12738,f,0,0,0,t
12739,t,0.0,0.0,0.0,t
12740,f,0,0,0,t
12741,f,0,0,0,t
12742,f,0,0,0,t
12743,f,0,0,0,t
12744,f,0,0,0,t
12745,f,0,0,0,t
12746,f,0,0,0,t
12747,f,0,0,0,t
12748,f,0,0,0,t
12749,f,0,0,0,t
12750,f,0,0,0,t
12751,f,0,0,0,t
12752,f,0,0,0,t
12753,f,0,0,0,t
12754,f,0,0,0,t
12755,f,0,0,0,t
12756,f,0,0,0,t
12757,f,0,0,0,t
12758,f,0,0,0,t
12759,f,0,0,0,t
12760,f,0,0,0,t
12761,f,0,0,0,t
12762,f,0,0,0,t
12763,f,0,0,0,t
12764,f,0,0,0,t
12765,f,0,0,0,t
12766,f,0,0,0,t
12767,f,0,0,0,t
12768,f,0,0,0,t
12769,f,0,0,0,t
12770,f,0,0,0,t
12771,f,0,0,0,t
12772,f,0,0,0,t
12773,t,0.0,0.0,0.0,t
12774,f,0,0,0,t
12775,f,0,0,0,t
12776,f,0,0,0,t
12777,f,0,0,0,t
12778,f,0,0,0,t
12779,f,0,0,0,t
12780,f,0,0,0,t
12781,t,0.0,0.1,0.0,t
12782,f,0,0,0,t
12783,f,0,0,0,t
12784,f,0,0,0,t
12785,f,0,0,0,t
12786,f,0,0,0,t
12787,f,0,0,0,t
12788,f,0,0,0,t
12789,f,0,0,0,t
12790,f,0,0,0,t
12791,f,0,0,0,t
12792,f,0,0,0,t
12793,f,0,0,0,t
12054,t,0.1,0.1,0.0,t
12055,t,0.0,0.0,0.0,t
12056,t,0.0,0.0,0.0,t
12057,t,0.0,0.0,0.0,t
12058,f,0,0,0,t
12059,f,0,0,0,t
12060,t,0.0,0.0,0.0,t
12061,f,0,0,0,t
12062,t,0.0,0.0,0.0,t
12063,f,0,0,0,t
12079,f,0,0,0,t
12080,f,0,0,0,t
12081,f,0,0,0,t
12082,t,0.0,0.0,0.0,t
12083,f,0,0,0,t
12084,t,0.0,0.0,0.0,t
12085,f,0,0,0,t
12086,f,0,0,0,t
12087,f,0,0,0,t
12088,t,0.0,0.3,0.0,t
12089,f,0,0,0,t
12090,f,0,0,0,t
12091,f,0,0,0,t
12092,f,0,0,0,t
12093,f,0,0,0,t
12594,f,0,0,0,t
12595,t,0.0,0.1,0.0,t
12596,f,0,0,0,t
12597,t,0.0,0.2,0.0,t
12598,f,0,0,0,t
12599,f,0,0,0,t
12600,t,0.0,0.1,0.0,t
12601,t,0.0,0.0,0.0,t
12602,t,0.0,0.1,0.0,t
12603,t,0.0,0.1,0.0,t
12604,f,0,0,0,t
12605,f,0,0,0,t
12606,f,0,0,0,t
12607,f,0,0,0,t
12608,t,0.0,0.1,0.0,t
12609,f,0,0,0,t
12610,f,0,0,0,t
12611,t,0.0,0.1,0.0,t
12612,f,0,0,0,t
12613,f,0,0,0,t
12614,f,0,0,0,t
12615,f,0,0,0,t
12616,f,0,0,0,t
12617,f,0,0,0,t
12618,t,0.1,0.1,0.0,t
12619,f,0,0,0,t
12620,f,0,0,0,t
12621,t,0.0,0.0,0.0,t
12622,t,0.1,0.1,0.0,t
12623,t,0.0,0.2,0.0,t
12624,f,0,0,0,t
12625,f,0,0,0,t
12626,f,0,0,0,t
12627,t,0.0,0.1,0.0,t
12628,t,0.0,0.1,0.0,t
12629,t,0.0,0.1,0.0,t
12630,t,0.2,0.1,0.0,t
12631,f,0,0,0,t
12632,f,0,0,0,t
12633,f,0,0,0,t
12634,f,0,0,0,t
12635,f,0,0,0,t
12636,f,0,0,0,t
12637,f,0,0,0,t
12638,f,0,0,0,t
12639,f,0,0,0,t
12640,f,0,0,0,t
12641,f,0,0,0,t
12642,f,0,0,0,t
12643,f,0,0,0,t
12644,f,0,0,0,t
12645,f,0,0,0,t
12646,f,0,0,0,t
12647,f,0,0,0,t
12648,f,0,0,0,t
12649,f,0,0,0,t
12650,f,0,0,0,t
12651,f,0,0,0,t
12652,f,0,0,0,t
12653,f,0,0,0,t
12654,f,0,0,0,t
12655,f,0,0,0,t
12656,f,0,0,0,t
12657,f,0,0,0,t
12658,f,0,0,0,t
12659,f,0,0,0,t
12660,f,0,0,0,t
12661,f,0,0,0,t
12662,t,0.0,0.0,0.0,t
12663,f,0,0,0,t
12664,t,0.0,0.1,0.0,t
12665,f,0,0,0,t
12666,f,0,0,0,t
12667,f,0,0,0,t
12668,f,0,0,0,t
12669,f,0,0,0,t
12670,f,0,0,0,t
12671,f,0,0,0,t
12672,f,0,0,0,t
12673,f,0,0,0,t
12674,t,0.0,0.0,0.0,t
12675,f,0,0,0,t
12676,f,0,0,0,t
12677,f,0,0,0,t
12678,f,0,0,0,t
12679,f,0,0,0,t
12680,f,0,0,0,t
12681,f,0,0,0,t
12682,f,0,0,0,t
12683,f,0,0,0,t
12684,f,0,0,0,t
12685,t,0.0,0.1,0.0,t
12686,f,0,0,0,t
12687,t,0.0,0.2,0.0,t
12688,f,0,0,0,t
12689,f,0,0,0,t
12690,f,0,0,0,t
12691,f,0,0,0,t
12692,t,0.0,0.0,0.0,t
12693,t,0.0,0.0,0.0,t
13267,f,0,0,0,t
13268,f,0,0,0,t
13269,f,0,0,0,t
13270,f,0,0,0,t
13271,f,0,0,0,t
13272,f,0,0,0,t
13273,f,0,0,0,t
13274,f,0,0,0,t
13275,f,0,0,0,t
13276,t,0.0,0.1,0.0,t
13292,f,0,0,0,t
13293,f,0,0,0,t
13294,f,0,0,0,t
13295,f,0,0,0,t
13296,f,0,0,0,t
13297,f,0,0,0,t
13298,f,0,0,0,t
13299,f,0,0,0,t
13300,f,0,0,0,t
13301,f,0,0,0,t
13302,f,0,0,0,t
13303,f,0,0,0,t
13304,f,0,0,0,t
13305,f,0,0,0,t
13306,f,0,0,0,t
13307,f,0,0,0,t
13308,t,0.1,0.1,0.0,t
13309,t,0.1,0.1,0.0,t
13310,f,0,0,0,t
13311,f,0,0,0,t
13312,t,0.0,0.1,0.0,t
13313,t,0.0,0.0,0.0,t
13314,f,0,0,0,t
13315,f,0,0,0,t
13316,f,0,0,0,t
13317,t,0.1,0.1,0.0,t
13318,f,0,0,0,t
13319,f,0,0,0,t
13320,f,0,0,0,t
13321,f,0,0,0,t
13322,f,0,0,0,t
13323,f,0,0,0,t
13324,f,0,0,0,t
13325,f,0,0,0,t
13326,f,0,0,0,t
13327,f,0,0,0,t
13328,t,0.1,0.1,0.0,t
13329,f,0,0,0,t
13330,t,0.0,0.1,0.0,t
13331,t,0.0,0.1,0.0,t
13332,t,0.0,0.1,0.0,t
13333,f,0,0,0,t
13334,t,0.0,0.1,0.0,t
13335,f,0,0,0,t
13336,f,0,0,0,t
13337,f,0,0,0,t
13338,f,0,0,0,t
13339,t,0.0,0.1,0.0,t
13340,t,0.1,0.1,0.0,t
13341,f,0,0,0,t
13342,f,0,0,0,t
13343,f,0,0,0,t
13344,f,0,0,0,t
13345,f,0,0,0,t
13346,f,0,0,0,t
13347,f,0,0,0,t
13348,f,0,0,0,t
13349,f,0,0,0,t
13350,f,0,0,0,t
13351,f,0,0,0,t
13352,t,0.0,0.0,0.0,t
13353,f,0,0,0,t
13354,f,0,0,0,t
13355,f,0,0,0,t
13356,f,0,0,0,t
13457,t,0.0,0.0,0.0,t
13458,t,0.0,0.0,0.0,t
13459,t,0.2,0.3,0.1,t
13460,t,0.0,0.2,0.0,t
13461,f,0,0,0,t
13462,f,0,0,0,t
13463,f,0,0,0,t
13464,f,0,0,0,t
13465,f,0,0,0,t
13466,t,0.1,0.1,0.0,t
13467,t,0.0,0.1,0.0,t
13468,t,0.0,0.1,0.0,t
13469,t,0.0,0.1,0.0,t
13470,t,0.0,0.1,0.0,t
13471,t,0.2,0.1,0.0,t
13472,f,0,0,0,t
13473,t,0.0,0.0,0.0,t
13474,t,0.0,0.1,0.0,t
13475,f,0,0,0,t
13476,f,0,0,0,t
13477,f,0,0,0,t
13478,f,0,0,0,t
13479,f,0,0,0,t
13480,f,0,0,0,t
13481,f,0,0,0,t
13482,f,0,0,0,t
13483,f,0,0,0,t
13484,f,0,0,0,t
13485,t,0.0,0.1,0.0,t
13486,f,0,0,0,t
13487,f,0,0,0,t
13488,f,0,0,0,t
13489,f,0,0,0,t
13490,t,0.0,0.0,0.0,t
13491,t,0.0,0.0,0.0,t
13492,f,0,0,0,t
13493,t,0.0,0.1,0.0,t
13494,f,0,0,0,t
13495,t,0.0,0.1,0.0,t
13496,f,0,0,0,t
13497,f,0,0,0,t
13498,t,0.1,0.0,0.0,t
13499,t,0.0,0.3,0.0,t
13500,t,0.0,0.4,0.0,t
13501,t,0.0,0.0,0.0,t
13502,t,0.0,0.2,0.0,t
13503,f,0,0,0,t
13504,t,0.0,0.0,0.0,t
13505,f,0,0,0,t
13506,t,0.0,0.0,0.0,t
13507,t,0.1,0.1,0.0,t
13508,t,0.0,0.1,0.0,t
13509,t,0.1,0.1,0.0,t
13510,t,0.2,0.1,0.0,t
13511,t,0.1,0.1,0.0,t
13512,t,0.0,0.1,0.0,t
13513,t,0.0,0.1,0.0,t
13514,t,0.3,0.1,0.0,t
13515,t,0.1,0.2,0.0,t
13516,t,0.1,0.1,0.0,t
13517,t,0.3,0.1,0.0,t
13518,t,0.1,0.1,0.0,t
13519,t,0.0,0.2,0.0,t
13520,t,0.0,0.1,0.0,t
13521,t,0.1,0.1,0.0,t
13522,t,0.0,0.1,0.0,t
13523,t,0.1,0.1,0.0,t
13524,t,0.1,0.1,0.0,t
13525,f,0,0,0,t
13526,t,0.0,0.1,0.2,t
13527,f,0,0,0,t
13528,t,0.0,0.1,0.0,t
13529,t,0.0,0.1,0.0,t
13530,t,0.0,0.2,0.0,t
13531,t,0.0,0.1,0.0,t
13532,f,0,0,0,t
13533,f,0,0,0,t
13534,t,0.3,0.1,0.0,t
13535,f,0,0,0,t
13536,t,0.0,0.1,0.0,t
13537,t,0.0,0.1,0.0,t
13538,t,0.1,0.1,0.0,t
13539,t,0.1,0.1,0.0,t
13540,f,0,0,0,t
13541,t,0.2,0.1,0.0,t
13542,t,0.0,0.1,0.0,t
13543,f,0,0,0,t
13544,t,0.0,0.2,0.0,t
13545,t,0.0,0.1,0.0,t
13546,t,0.1,0.1,0.0,t
13547,t,0.1,0.1,0.0,t
13548,f,0,0,0,t
13549,f,0,0,0,t
13550,f,0,0,0,t
13551,f,0,0,0,t
13552,f,0,0,0,t
13553,f,0,0,0,t
13554,f,0,0,0,t
13555,f,0,0,0,t
13658,t,0.0,0.2,0.0,t
13659,f,0,0,0,t
13660,f,0,0,0,t
13661,t,0.1,0.1,0.0,t
13662,t,0.1,0.0,0.0,t
13663,t,0.1,0.1,0.0,t
13664,t,0.1,0.0,0.0,t
13665,t,0.0,0.0,0.0,t
13666,f,0,0,0,t
13667,t,0.0,0.1,0.0,t
13668,t,0.1,0.1,0.0,t
13669,f,0,0,0,t
13670,t,0.0,0.1,0.0,t
13671,t,0.0,0.1,0.0,t
13672,t,0.1,0.1,0.0,t
13814,f,0,0,0,t
13815,t,0.1,0.0,0.0,t
13816,t,0.0,0.0,0.0,t
13817,t,0.0,0.0,0.0,t
13818,f,0,0,0,t
13819,f,0,0,0,t
13820,t,0.0,0.1,0.0,t
13821,t,0.0,0.1,0.0,t
13822,t,0.0,0.0,0.0,t
13823,f,0,0,0,t
13839,f,0,0,0,t
13840,f,0,0,0,t
13841,f,0,0,0,t
13842,f,0,0,0,t
13843,f,0,0,0,t
13844,f,0,0,0,t
13845,f,0,0,0,t
13846,f,0,0,0,t
13847,f,0,0,0,t
13848,f,0,0,0,t
13849,f,0,0,0,t
13850,f,0,0,0,t
13851,f,0,0,0,t
13852,f,0,0,0,t
13853,f,0,0,0,t
13854,t,0.0,0.3,0.0,t
13855,f,0,0,0,t
13856,f,0,0,0,t
13857,f,0,0,0,t
13858,f,0,0,0,t
13859,f,0,0,0,t
13860,f,0,0,0,t
13861,f,0,0,0,t
13862,f,0,0,0,t
13863,f,0,0,0,t
13864,f,0,0,0,t
13865,f,0,0,0,t
13866,f,0,0,0,t
13867,f,0,0,0,t
13868,f,0,0,0,t
13869,t,0.0,0.2,0.0,t
13870,f,0,0,0,t
13871,f,0,0,0,t
13872,f,0,0,0,t
13873,f,0,0,0,t
13874,f,0,0,0,t
13875,f,0,0,0,t
13876,f,0,0,0,t
13877,f,0,0,0,t
13878,f,0,0,0,t
13879,f,0,0,0,t
13880,f,0,0,0,t
13881,f,0,0,0,t
13882,f,0,0,0,t
13883,f,0,0,0,t
13884,f,0,0,0,t
13885,f,0,0,0,t
13886,f,0,0,0,t
13887,f,0,0,0,t
13888,f,0,0,0,t
13889,f,0,0,0,t
13890,t,0.0,0.0,0.0,t
13891,f,0,0,0,t
13892,f,0,0,0,t
13893,f,0,0,0,t
13894,f,0,0,0,t
13895,f,0,0,0,t
13896,f,0,0,0,t
13897,f,0,0,0,t
13898,f,0,0,0,t
13899,f,0,0,0,t
13900,f,0,0,0,t
13901,f,0,0,0,t
13902,f,0,0,0,t
13903,f,0,0,0,t
14004,f,0,0,0,t
14005,f,0,0,0,t
14006,f,0,0,0,t
14007,f,0,0,0,t
14008,f,0,0,0,t
14009,f,0,0,0,t
14010,f,0,0,0,t
14011,f,0,0,0,t
14012,f,0,0,0,t
14013,f,0,0,0,t
14014,f,0,0,0,t
14015,f,0,0,0,t
14016,f,0,0,0,t
14017,f,0,0,0,t
14018,f,0,0,0,t
14019,f,0,0,0,t
14020,f,0,0,0,t
14021,f,0,0,0,t
14022,f,0,0,0,t
14023,t,0.0,0.1,0.0,t
14024,f,0,0,0,t
14025,f,0,0,0,t
14026,f,0,0,0,t
14027,f,0,0,0,t
14028,f,0,0,0,t
14029,f,0,0,0,t
14030,f,0,0,0,t
14031,f,0,0,0,t
14032,f,0,0,0,t
14033,f,0,0,0,t
14034,f,0,0,0,t
14035,f,0,0,0,t
14036,f,0,0,0,t
14037,f,0,0,0,t
14038,f,0,0,0,t
14039,f,0,0,0,t
14040,f,0,0,0,t
14041,f,0,0,0,t
14042,f,0,0,0,t
14043,f,0,0,0,t
14044,f,0,0,0,t
14045,t,0.0,0.1,0.0,t
14046,f,0,0,0,t
14047,f,0,0,0,t
14048,f,0,0,0,t
14049,f,0,0,0,t
14050,f,0,0,0,t
14051,f,0,0,0,t
14052,f,0,0,0,t
14053,f,0,0,0,t
14054,f,0,0,0,t
14055,t,0.0,0.1,0.0,t
14056,f,0,0,0,t
14057,f,0,0,0,t
14058,f,0,0,0,t
14059,f,0,0,0,t
14060,t,0.0,0.0,0.0,t
14061,t,0.0,0.1,0.0,t
14062,f,0,0,0,t
14063,f,0,0,0,t
14064,f,0,0,0,t
14065,t,0.0,0.1,0.0,t
14066,t,0.0,0.2,0.0,t
14067,t,0.0,0.2,0.0,t
14068,t,0.4,0.1,0.1,t
14069,f,0,0,0,t
14070,f,0,0,0,t
14071,f,0,0,0,t
14072,f,0,0,0,t
14073,t,0.0,0.0,0.0,t
14074,f,0,0,0,t
14075,t,0.0,0.0,0.0,t
14076,t,0.0,0.0,0.0,t
14077,f,0,0,0,t
14078,t,0.0,0.1,0.0,t
14079,f,0,0,0,t
14080,f,0,0,0,t
14081,t,0.0,0.0,0.0,t
14082,t,0.1,0.1,0.0,t
14083,f,0,0,0,t
14084,t,0.0,0.1,0.0,t
14085,f,0,0,0,t
14086,t,0.0,0.1,0.0,t
14087,f,0,0,0,t
14088,f,0,0,0,t
14089,f,0,0,0,t
14090,f,0,0,0,t
14091,t,0.0,0.0,0.0,t
14092,f,0,0,0,t
14093,f,0,0,0,t
14094,f,0,0,0,t
14095,t,0.0,0.1,0.0,t
14096,f,0,0,0,t
14097,f,0,0,0,t
14098,f,0,0,0,t
14099,t,0.0,0.1,0.0,t
14100,f,0,0,0,t
14101,f,0,0,0,t
14102,f,0,0,0,t
14103,f,0,0,0,t
14554,t,0.0,0.0,0.0,t
14555,t,0.0,0.0,0.0,t
14556,t,0.0,0.0,0.0,t
14557,t,0.1,0.1,0.0,t
14558,t,0.0,0.1,0.0,t
14559,t,0.0,0.1,0.1,t
14560,f,0,0,0,t
14561,t,0.0,0.1,0.0,t
14562,t,0.0,0.1,0.0,t
14563,t,0.0,0.1,0.0,t
14564,t,0.0,0.1,0.0,t
14565,f,0,0,0,t
14566,t,0.1,0.1,0.0,t
14567,t,0.1,0.1,0.0,t
14568,t,0.0,0.1,0.0,t
14569,t,0.0,0.1,0.0,t
14570,f,0,0,0,t
14571,t,0.0,0.0,0.0,t
14572,t,0.1,0.1,0.0,t
14573,t,0.0,0.1,0.0,t
14574,f,0,0,0,t
14575,t,0.0,0.0,0.0,t
14576,f,0,0,0,t
14577,t,0.0,0.0,0.0,t
14578,f,0,0,0,t
14579,f,0,0,0,t
14580,t,0.0,0.0,0.0,t
14581,t,0.0,0.1,0.0,t
14582,t,0.0,0.0,0.0,t
14583,t,0.1,0.0,0.0,t
14584,t,0.0,0.0,0.0,t
14585,t,0.0,0.1,0.0,t
14586,t,0.0,0.0,0.0,t
14587,t,0.0,0.1,0.0,t
14588,t,0.0,0.2,0.0,t
14589,t,0.0,0.1,0.0,t
14590,t,0.1,0.1,0.0,t
14591,t,0.0,0.1,0.0,t
14592,t,0.1,0.1,0.0,t
14593,t,0.0,0.0,0.0,t
14594,t,0.0,0.0,0.0,t
14595,t,0.0,0.1,0.0,t
14596,t,0.0,0.1,0.0,t
14597,t,0.0,0.1,0.0,t
14598,t,0.1,0.1,0.0,t
14599,f,0,0,0,t
14600,t,0.1,0.1,0.0,t
14601,t,0.0,0.1,0.0,t
14602,t,0.0,0.1,0.0,t
14603,t,0.0,0.1,0.0,t
14604,t,0.0,0.1,0.0,t
14605,t,0.0,0.1,0.0,t
14606,f,0,0,0,t
14607,t,0.0,0.1,0.0,t
14608,t,0.0,0.1,0.0,t
14609,t,0.0,0.1,0.0,t
14610,t,0.1,0.1,0.0,t
14611,t,0.1,0.1,0.0,t
14612,t,0.1,0.1,0.0,t
14613,t,0.1,0.1,0.0,t
14614,t,0.1,0.1,0.0,t
14615,t,0.1,0.1,0.0,t
14616,f,0,0,0,t
14617,t,0.0,0.1,0.0,t
14618,t,0.1,0.1,0.0,t
14619,t,0.0,0.1,0.0,t
14620,t,0.0,0.1,0.0,t
14621,t,0.1,0.1,0.0,t
14622,t,0.0,0.4,0.0,t
14623,t,0.0,0.1,0.0,t
4756,t,0.0,0.0,0.0,t
4757,f,0,0,0,t
4758,t,0.1,0.1,0.0,t
4759,t,0.1,0.1,0.0,t
4761,t,0.0,0.1,0.0,t
4762,f,0,0,0,t
4763,t,0.0,0.0,0.0,t
4764,f,0,0,0,t
4765,t,0.0,0.0,0.0,t
4766,t,0.0,0.0,0.0,t
4767,t,0.0,0.1,0.0,t
4768,f,0,0,0,t
4769,f,0,0,0,t
4770,f,0,0,0,t
4771,t,0.0,0.1,0.0,t
4772,f,0,0,0,t
4773,t,0.0,0.0,0.0,t
4774,t,0.0,0.0,0.0,t
4776,f,0,0,0,t
4778,f,0,0,0,t
4779,f,0,0,0,t
4780,f,0,0,0,t
4781,t,0.0,0.2,0.3,t
4782,t,0.1,0.0,0.0,t
4783,f,0,0,0,t
4784,t,0.0,0.1,0.0,t
4786,f,0,0,0,t
4787,t,0.0,0.0,0.0,t
4788,f,0,0,0,t
4789,f,0,0,0,t
4790,t,0.0,0.0,0.0,t
4791,t,0.0,0.0,0.0,t
4792,t,0.0,0.0,0.0,t
4793,t,0.0,0.0,0.0,t
4794,t,0.0,0.0,0.0,t
4795,t,0.0,0.1,0.0,t
4796,f,0,0,0,t
4797,t,0.0,0.1,0.0,t
4798,t,0.0,0.2,0.0,t
4799,t,0.0,0.0,0.0,t
4800,f,0,0,0,t
4801,f,0,0,0,t
4802,f,0,0,0,t
4803,f,0,0,0,t
4804,f,0,0,0,t
5305,t,0.0,0.1,0.0,t
5306,f,0,0,0,t
5307,f,0,0,0,t
5308,f,0,0,0,t
5309,f,0,0,0,t
5310,t,0.1,0.1,0.0,t
5311,t,0.0,0.0,0.0,t
5312,f,0,0,0,t
5313,f,0,0,0,t
5314,f,0,0,0,t
5315,f,0,0,0,t
5316,f,0,0,0,t
5317,f,0,0,0,t
5318,t,0.0,0.0,0.0,t
5319,t,0.0,0.1,0.0,t
5320,f,0,0,0,t
5321,f,0,0,0,t
5322,t,0.0,0.1,0.0,t
5323,t,0.0,0.1,0.0,t
5324,t,0.0,0.0,0.0,t
5325,t,0.1,0.1,0.0,t
5326,f,0,0,0,t
5327,t,0.0,0.1,0.0,t
5328,t,0.0,0.0,0.0,t
5329,f,0,0,0,t
5330,f,0,0,0,t
5331,f,0,0,0,t
5332,f,0,0,0,t
5333,f,0,0,0,t
5334,t,0.0,0.1,0.0,t
5335,f,0,0,0,t
5336,f,0,0,0,t
5337,f,0,0,0,t
5338,f,0,0,0,t
5339,f,0,0,0,t
5340,t,0.0,0.0,0.0,t
5341,t,0.0,0.1,0.0,t
5342,f,0,0,0,t
5343,f,0,0,0,t
5344,t,0.0,0.1,0.0,t
5345,f,0,0,0,t
5346,f,0,0,0,t
5347,f,0,0,0,t
5348,f,0,0,0,t
5349,f,0,0,0,t
5350,f,0,0,0,t
5351,f,0,0,0,t
5352,f,0,0,0,t
5353,f,0,0,0,t
5354,f,0,0,0,t
5355,t,0.0,0.1,0.0,t
5356,t,0.0,0.1,0.0,t
5357,f,0,0,0,t
5358,t,0.0,0.3,0.0,t
5359,f,0,0,0,t
5360,t,0.0,0.2,0.0,t
5361,f,0,0,0,t
5362,f,0,0,0,t
5363,t,0.0,0.1,0.0,t
5364,f,0,0,0,t
5365,f,0,0,0,t
5366,f,0,0,0,t
5367,f,0,0,0,t
5368,f,0,0,0,t
5369,f,0,0,0,t
5370,f,0,0,0,t
5371,f,0,0,0,t
5372,f,0,0,0,t
5373,f,0,0,0,t
5374,f,0,0,0,t
5375,f,0,0,0,t
5376,f,0,0,0,t
5377,t,0.0,0.2,0.0,t
5378,f,0,0,0,t
5379,f,0,0,0,t
5380,f,0,0,0,t
5381,f,0,0,0,t
5382,f,0,0,0,t
5383,f,0,0,0,t
5384,f,0,0,0,t
5385,t,0.1,0.1,0.0,t
5386,f,0,0,0,t
5387,f,0,0,0,t
5388,f,0,0,0,t
5389,f,0,0,0,t
5390,f,0,0,0,t
5391,f,0,0,0,t
5392,f,0,0,0,t
5393,f,0,0,0,t
5394,f,0,0,0,t
5395,f,0,0,0,t
5396,f,0,0,0,t
5397,f,0,0,0,t
5398,f,0,0,0,t
5399,t,0.0,0.1,0.0,t
5400,f,0,0,0,t
5401,f,0,0,0,t
5402,f,0,0,0,t
5403,f,0,0,0,t
5404,t,0.0,0.0,0.0,t
5505,f,0,0,0,t
5506,f,0,0,0,t
5507,f,0,0,0,t
5508,f,0,0,0,t
5509,f,0,0,0,t
5510,f,0,0,0,t
5511,t,0.2,0.1,0.0,t
5512,f,0,0,0,t
5513,t,0.0,0.0,0.0,t
5514,f,0,0,0,t
5525,f,0,0,0,t
5526,f,0,0,0,t
5527,f,0,0,0,t
5528,f,0,0,0,t
5529,f,0,0,0,t
5530,t,0.0,0.0,0.0,t
5531,f,0,0,0,t
5532,f,0,0,0,t
5533,f,0,0,0,t
5534,f,0,0,0,t
5535,f,0,0,0,t
5536,f,0,0,0,t
5537,f,0,0,0,t
5538,f,0,0,0,t
5539,f,0,0,0,t
10244,f,0,0,0,t
10245,f,0,0,0,t
10246,t,0.1,0.0,0.0,t
10247,f,0,0,0,t
10248,f,0,0,0,t
10249,t,0.0,0.1,0.0,t
10250,f,0,0,0,t
10251,t,0.1,0.0,0.0,t
10252,f,0,0,0,t
10253,t,0.0,0.1,0.0,t
10254,f,0,0,0,t
10255,f,0,0,0,t
10256,f,0,0,0,t
10257,t,0.0,0.1,0.0,t
10258,f,0,0,0,t
10259,f,0,0,0,t
10260,f,0,0,0,t
10261,f,0,0,0,t
10262,t,0.2,0.1,0.1,t
10263,f,0,0,0,t
10264,f,0,0,0,t
10265,t,0.1,0.0,0.0,t
10266,t,0.0,0.0,0.0,t
10267,t,0.0,0.0,0.0,t
10268,f,0,0,0,t
10269,f,0,0,0,t
10270,f,0,0,0,t
10271,t,0.0,0.0,0.0,t
10272,t,0.0,0.1,0.0,t
10273,f,0,0,0,t
10274,f,0,0,0,t
10275,t,0.0,0.0,0.0,t
10276,f,0,0,0,t
10277,f,0,0,0,t
10278,f,0,0,0,t
10279,f,0,0,0,t
10280,f,0,0,0,t
10281,f,0,0,0,t
10282,t,0.1,0.0,0.0,t
10283,f,0,0,0,t
10284,t,0.1,0.1,0.1,t
10285,f,0,0,0,t
10286,f,0,0,0,t
10287,f,0,0,0,t
10288,t,0.0,0.0,0.0,t
10289,f,0,0,0,t
10290,f,0,0,0,t
10291,f,0,0,0,t
10292,f,0,0,0,t
10293,t,0.2,0.0,0.0,t
10394,f,0,0,0,t
10395,f,0,0,0,t
10396,f,0,0,0,t
10397,f,0,0,0,t
10398,f,0,0,0,t
10399,f,0,0,0,t
10400,f,0,0,0,t
10401,f,0,0,0,t
10402,f,0,0,0,t
10403,f,0,0,0,t
10404,f,0,0,0,t
10405,f,0,0,0,t
10406,f,0,0,0,t
10407,t,0.0,0.1,0.0,t
10408,t,0.0,0.0,0.0,t
10409,t,0.0,0.0,0.0,t
10410,f,0,0,0,t
10411,t,0.0,0.0,0.0,t
10412,t,0.0,0.1,0.0,t
10413,f,0,0,0,t
10414,f,0,0,0,t
10415,t,0.0,0.0,0.0,t
10416,f,0,0,0,t
10417,f,0,0,0,t
10418,f,0,0,0,t
10419,f,0,0,0,t
10420,f,0,0,0,t
10421,f,0,0,0,t
10422,f,0,0,0,t
10423,f,0,0,0,t
10424,f,0,0,0,t
10425,f,0,0,0,t
10426,f,0,0,0,t
