id,val,dem,slp,dist,st_asewkt
6994,11,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.2479078829005 47.1717774067846,-94.197528203929 47.1711281106305,-94.1984833418921 47.1364157945329,-94.2488363367083 47.1370646719691,-94.2479078829005 47.1717774067846))"
6995,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2973858220741 47.2071254432619,-94.2469784441637 47.2064941414707,-94.2479078829005 47.1717774067846,-94.2982885468004 47.1724083008994,-94.2973858220741 47.2071254432619))"
6996,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2964821391863 47.2418466072175,-94.24604801893 47.2412148969361,-94.2469784441637 47.2064941414707,-94.2973858220741 47.2071254432619,-94.2964821391863 47.2418466072175))"
6997,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.295577496611 47.2765718137342,-94.2451166056282 47.2759396941464,-94.24604801893 47.2412148969361,-94.2964821391863 47.2418466072175,-94.295577496611 47.2765718137342))"
6998,41,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2946718928187 47.3113010838365,-94.2441842026836 47.3106685541239,-94.2451166056282 47.2759396941464,-94.295577496611 47.2765718137342,-94.2946718928187 47.3113010838365))"
6999,41,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2937653262768 47.3460344386059,-94.2432508085184 47.3454014979479,-94.2441842026836 47.3106685541239,-94.2946718928187 47.3113010838365,-94.2937653262768 47.3460344386059))"
7000,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2928577954494 47.3807718991816,-94.2423164215513 47.3801385467549,-94.2432508085184 47.3454014979479,-94.2937653262768 47.3460344386059,-94.2928577954494 47.3807718991816))"
7001,42,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2919492987974 47.41551348676,-94.2413810401976 47.4148797217391,-94.2423164215513 47.3801385467549,-94.2928577954494 47.3807718991816,-94.2919492987974 47.41551348676))"
7012,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2469784441637 47.2064941414707,-94.1965720527497 47.2058444257634,-94.197528203929 47.1711281106305,-94.2479078829005 47.1717774067846,-94.2469784441637 47.2064941414707))"
7013,41,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.24604801893 47.2412148969361,-94.1956148867413 47.2405647608383,-94.1965720527497 47.2058444257634,-94.2469784441637 47.2064941414707,-94.24604801893 47.2412148969361))"
7014,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2451166056282 47.2759396941464,-94.1946567042876 47.2752891368183,-94.1956148867413 47.2405647608383,-94.24604801893 47.2412148969361,-94.2451166056282 47.2759396941464))"
7015,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2441842026836 47.3106685541239,-94.1936975037687 47.3100175747232,-94.1946567042876 47.2752891368183,-94.2451166056282 47.2759396941464,-94.2441842026836 47.3106685541239))"
7016,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2432508085184 47.3454014979479,-94.1927372835614 47.3447500956298,-94.1936975037687 47.3100175747232,-94.2441842026836 47.3106685541239,-94.2432508085184 47.3454014979479))"
7017,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2423164215513 47.3801385467549,-94.1917760420392 47.3794867206723,-94.1927372835614 47.3447500956298,-94.2432508085184 47.3454014979479,-94.2423164215513 47.3801385467549))"
7018,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.2413810401976 47.4148797217391,-94.1908137775718 47.4142274710426,-94.1917760420392 47.3794867206723,-94.2423164215513 47.3801385467549,-94.2413810401976 47.4148797217391))"
7029,41,0.4,0.1,0.1,"SRID=4326;POLYGON((-94.2126899117971 46.6161968906772,-94.1627348030207 46.6155359808545,-94.163700182166 46.580885268275,-94.2136290548964 46.581545760942,-94.2126899117971 46.6161968906772))"
7030,41,0.4,0.2,0.1,"SRID=4326;POLYGON((-94.2117497808297 46.6508516924144,-94.1617684084304 46.6501903646151,-94.1627348030207 46.6155359808545,-94.2126899117971 46.6161968906772,-94.2117497808297 46.6508516924144))"
7031,42,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.2108086604347 46.6855101861912,-94.1608009967922 46.6848484395922,-94.1617684084304 46.6501903646151,-94.2117497808297 46.6508516924144,-94.2108086604347 46.6855101861912))"
7032,11,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.2098665490496 46.7201723920977,-94.1598325665 46.7195102258736,-94.1608009967922 46.6848484395922,-94.2108086604347 46.6855101861912,-94.2098665490496 46.7201723920977))"
7033,41,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.2089234451085 46.7548383302766,-94.1588631159441 46.7541757435998,-94.1598325665 46.7195102258736,-94.2098665490496 46.7201723920977,-94.2089234451085 46.7548383302766))"
7034,41,0.6,0.1,0.1,"SRID=4326;POLYGON((-94.2079793470421 46.7895080209238,-94.1578926435117 46.7888450129641,-94.1588631159441 46.7541757435998,-94.2089234451085 46.7548383302766,-94.2079793470421 46.7895080209238))"
7035,41,0.6,0.1,0.1,"SRID=4326;POLYGON((-94.2070342532781 46.8241814842879,-94.1569211475863 46.8235180542132,-94.1578926435117 46.7888450129641,-94.2079793470421 46.7895080209238,-94.2070342532781 46.8241814842879))"
7036,41,0.6,0.1,0.1,"SRID=4326;POLYGON((-94.2060881622405 46.8588587406714,-94.1559486265482 46.8581948876467,-94.1569211475863 46.8235180542132,-94.2070342532781 46.8241814842879,-94.2060881622405 46.8588587406714))"
7037,11,0.4,0.1,0.1,"SRID=4326;POLYGON((-94.1627348030207 46.6155359808545,-94.1127807096889 46.6148568571507,-94.1137723232807 46.5802065732079,-94.163700182166 46.580885268275,-94.1627348030207 46.6155359808545))"
7038,21,0.4,0.1,0.1,"SRID=4326;POLYGON((-94.1617684084304 46.6501903646151,-94.1117880530785 46.6495108114313,-94.1127807096889 46.6148568571507,-94.1627348030207 46.6155359808545,-94.1617684084304 46.6501903646151))"
7039,11,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1608009967922 46.6848484395922,-94.1107943518033 46.6841684560827,-94.1117880530785 46.6495108114313,-94.1617684084304 46.6501903646151,-94.1608009967922 46.6848484395922))"
7040,11,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1598325665 46.7195102258736,-94.1097996042134 46.7188298111902,-94.1107943518033 46.6841684560827,-94.1608009967922 46.6848484395922,-94.1598325665 46.7195102258736))"
7041,90,0.5,0.2,0.1,"SRID=4326;POLYGON((-94.1588631159441 46.7541757435998,-94.1088038086558 46.7534948968921,-94.1097996042134 46.7188298111902,-94.1598325665 46.7195102258736,-94.1588631159441 46.7541757435998))"
7042,41,0.6,0.1,0.1,"SRID=4326;POLYGON((-94.1578926435117 46.7888450129641,-94.1078069634736 46.7881637333793,-94.1088038086558 46.7534948968921,-94.1588631159441 46.7541757435998,-94.1578926435117 46.7888450129641))"
7043,41,0.6,0.1,0.1,"SRID=4326;POLYGON((-94.1569211475863 46.8235180542132,-94.1068090670067 46.8228363408959,-94.1078069634736 46.7881637333793,-94.1578926435117 46.7888450129641,-94.1569211475863 46.8235180542132))"
7044,81,0.6,0.1,0.1,"SRID=4326;POLYGON((-94.1559486265482 46.8581948876467,-94.1058101175913 46.8575127397394,-94.1068090670067 46.8228363408959,-94.1569211475863 46.8235180542132,-94.1559486265482 46.8581948876467))"
7045,41,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.2051410723502 46.8935398104301,-94.1549750787743 46.8928755336185,-94.1559486265482 46.8581948876467,-94.2060881622405 46.8588587406714,-94.2051410723502 46.8935398104301))"
7046,42,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.2041929820248 46.9282247139739,-94.1540005026378 46.9275600125359,-94.1549750787743 46.8928755336185,-94.2051410723502 46.8935398104301,-94.2041929820248 46.9282247139739))"
7047,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.2032438896783 46.9629134717668,-94.1530248965088 46.9622483448607,-94.1540005026378 46.9275600125359,-94.2041929820248 46.9282247139739,-94.2032438896783 46.9629134717668))"
7048,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.2022937937217 46.9976061043274,-94.1520482587538 46.9969405511089,-94.1530248965088 46.9622483448607,-94.2032438896783 46.9629134717668,-94.2022937937217 46.9976061043274))"
7049,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.2013426925624 47.0323026322285,-94.1510705877357 47.0316366518511,-94.1520482587538 46.9969405511089,-94.2022937937217 46.9976061043274,-94.2013426925624 47.0323026322285))"
7050,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.2003905846044 47.0670030760984,-94.1500918818143 47.0663366677131,-94.1510705877357 47.0316366518511,-94.2013426925624 47.0323026322285,-94.2003905846044 47.0670030760984))"
7051,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1994374682486 47.1017074566204,-94.1491121393455 47.1010406193757,-94.1500918818143 47.0663366677131,-94.2003905846044 47.0670030760984,-94.1994374682486 47.1017074566204))"
7052,95,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1984833418921 47.1364157945329,-94.148131358682 47.1357485275751,-94.1491121393455 47.1010406193757,-94.1994374682486 47.1017074566204,-94.1984833418921 47.1364157945329))"
7053,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.197528203929 47.1711281106305,-94.147149538173 47.1704604131033,-94.148131358682 47.1357485275751,-94.1984833418921 47.1364157945329,-94.197528203929 47.1711281106305))"
7054,41,0.6,0.1,0.1,"SRID=4326;POLYGON((-94.1549750787743 46.8928755336185,-94.1048101135603 46.892192950261,-94.1058101175913 46.8575127397394,-94.1559486265482 46.8581948876467,-94.1549750787743 46.8928755336185))"
7055,90,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1540005026378 46.9275600125359,-94.1038090532429 46.9268769928659,-94.1048101135603 46.892192950261,-94.1549750787743 46.8928755336185,-94.1540005026378 46.9275600125359))"
7056,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1530248965088 46.9622483448607,-94.1028069349648 46.961564888013,-94.1038090532429 46.9268769928659,-94.1540005026378 46.9275600125359,-94.1530248965088 46.9622483448607))"
7057,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1520482587538 46.9969405511089,-94.1018037570482 46.9962566562162,-94.1028069349648 46.961564888013,-94.1530248965088 46.9622483448607,-94.1520482587538 46.9969405511089))"
7058,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1510705877357 47.0316366518511,-94.1007995178119 47.0309523180436,-94.1018037570482 46.9962566562162,-94.1520482587538 46.9969405511089,-94.1510705877357 47.0316366518511))"
7059,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1500918818143 47.0663366677131,-94.0997942155708 47.0656518941185,-94.1007995178119 47.0309523180436,-94.1510705877357 47.0316366518511,-94.1500918818143 47.0663366677131))"
7060,95,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1491121393455 47.1010406193757,-94.0987878486365 47.1003554051192,-94.0997942155708 47.0656518941185,-94.1500918818143 47.0663366677131,-94.1491121393455 47.1010406193757))"
7061,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.148131358682 47.1357485275751,-94.0977804153169 47.1350628717794,-94.0987878486365 47.1003554051192,-94.1491121393455 47.1010406193757,-94.148131358682 47.1357485275751))"
7062,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.147149538173 47.1704604131033,-94.0967719139165 47.1697743148887,-94.0977804153169 47.1350628717794,-94.148131358682 47.1357485275751,-94.147149538173 47.1704604131033))"
7063,11,0.4,0.1,0.1,"SRID=4326;POLYGON((-94.1127807096889 46.6148568571507,-94.062827659375 46.6141595202425,-94.0638455057705 46.5795096764155,-94.1137723232807 46.5802065732079,-94.1127807096889 46.6148568571507))"
7064,41,0.4,0.2,0.1,"SRID=4326;POLYGON((-94.1117880530785 46.6495108114313,-94.0618087423909 46.6488130335413,-94.062827659375 46.6141595202425,-94.1127807096889 46.6148568571507,-94.1117880530785 46.6495108114313))"
7065,90,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1107943518033 46.6841684560827,-94.0607887531283 46.6834702363424,-94.0618087423909 46.6488130335413,-94.1117880530785 46.6495108114313,-94.1107943518033 46.6841684560827))"
7066,11,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1097996042134 46.7188298111902,-94.0597676898941 46.7181311487291,-94.0607887531283 46.6834702363424,-94.1107943518033 46.6841684560827,-94.1097996042134 46.7188298111902))"
7067,11,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1088038086558 46.7534948968921,-94.0587455509914 46.7527957908368,-94.0597676898941 46.7181311487291,-94.1097996042134 46.7188298111902,-94.1088038086558 46.7534948968921))"
7068,90,0.5,0.3,0.1,"SRID=4326;POLYGON((-94.1078069634736 46.7881637333793,-94.0577223347197 46.7874641828542,-94.0587455509914 46.7527957908368,-94.1088038086558 46.7534948968921,-94.1078069634736 46.7881637333793))"
7069,41,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1068090670067 46.8228363408959,-94.0566980393749 46.8221363450228,-94.0577223347197 46.7874641828542,-94.1078069634736 46.7881637333793,-94.1068090670067 46.8228363408959))"
7070,41,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1058101175913 46.8575127397394,-94.0556726632494 46.8568122976378,-94.0566980393749 46.8221363450228,-94.1068090670067 46.8228363408959,-94.1058101175913 46.8575127397394))"
7071,41,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1048101135603 46.892192950261,-94.054646204632 46.8914920610478,-94.0556726632494 46.8568122976378,-94.1058101175913 46.8575127397394,-94.1048101135603 46.892192950261))"
7072,41,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1038090532429 46.9268769928659,-94.0536186618079 46.9261756556554,-94.054646204632 46.8914920610478,-94.1048101135603 46.892192950261,-94.1038090532429 46.9268769928659))"
7073,42,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.1028069349648 46.961564888013,-94.0525900330586 46.9608631019173,-94.0536186618079 46.9261756556554,-94.1038090532429 46.9268769928659,-94.1028069349648 46.961564888013))"
7074,11,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.1018037570482 46.9962566562162,-94.0515603166619 46.9955544203447,-94.0525900330586 46.9608631019173,-94.1028069349648 46.961564888013,-94.1018037570482 46.9962566562162))"
7075,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1007995178119 47.0309523180436,-94.0505295108922 47.0302496315032,-94.0515603166619 46.9955544203447,-94.1018037570482 46.9962566562162,-94.1007995178119 47.0309523180436))"
7076,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0997942155708 47.0656518941185,-94.04949761402 47.0649487560135,-94.0505295108922 47.0302496315032,-94.1007995178119 47.0309523180436,-94.0997942155708 47.0656518941185))"
7077,90,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0987878486365 47.1003554051192,-94.0484646243122 47.0996518145513,-94.04949761402 47.0649487560135,-94.0997942155708 47.0656518941185,-94.0987878486365 47.1003554051192))"
7078,21,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.0977804153169 47.1350628717794,-94.0474305400322 47.134358827848,-94.0484646243122 47.0996518145513,-94.0987878486365 47.1003554051192,-94.0977804153169 47.1350628717794))"
7079,90,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.0967719139165 47.1697743148887,-94.0463953594394 47.1690698166905,-94.0474305400322 47.134358827848,-94.0977804153169 47.1350628717794,-94.0967719139165 47.1697743148887))"
7080,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1965720527497 47.2058444257634,-94.1461666761641 47.2051762968083,-94.147149538173 47.1704604131033,-94.197528203929 47.1711281106305,-94.1965720527497 47.2058444257634))"
7081,95,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1956148867413 47.2405647608383,-94.1451827709974 47.239896199594,-94.1461666761641 47.2051762968083,-94.1965720527497 47.2058444257634,-94.1956148867413 47.2405647608383))"
7082,95,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1946567042876 47.2752891368183,-94.1441978210115 47.2746201424213,-94.1451827709974 47.239896199594,-94.1956148867413 47.2405647608383,-94.1946567042876 47.2752891368183))"
7083,41,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1936975037687 47.3100175747232,-94.1432118245415 47.3093481463073,-94.1441978210115 47.2746201424213,-94.1946567042876 47.2752891368183,-94.1936975037687 47.3100175747232))"
7084,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1927372835614 47.3447500956298,-94.1422247799189 47.3440802323265,-94.1432118245415 47.3093481463073,-94.1936975037687 47.3100175747232,-94.1927372835614 47.3447500956298))"
7085,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1917760420392 47.3794867206723,-94.1412366854716 47.3788164216107,-94.1422247799189 47.3440802323265,-94.1927372835614 47.3447500956298,-94.1917760420392 47.3794867206723))"
7086,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1908137775718 47.4142274710426,-94.1402475395242 47.4135567353489,-94.1412366854716 47.3788164216107,-94.1917760420392 47.3794867206723,-94.1908137775718 47.4142274710426))"
7087,11,0.5,0.0,0.1,"SRID=4326;POLYGON((-94.1898504885258 47.4489723679901,-94.1392573403975 47.4483011947883,-94.1402475395242 47.4135567353489,-94.1908137775718 47.4142274710426,-94.1898504885258 47.4489723679901))"
7088,95,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1461666761641 47.2051762968083,-94.0957623427358 47.2044897552924,-94.0967719139165 47.1697743148887,-94.147149538173 47.1704604131033,-94.1461666761641 47.2051762968083))"
7089,41,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1451827709974 47.239896199594,-94.0947517000721 47.239209213892,-94.0957623427358 47.2044897552924,-94.1461666761641 47.2051762968083,-94.1451827709974 47.239896199594))"
7090,11,0.5,0.0,0.1,"SRID=4326;POLYGON((-94.1441978210115 47.2746201424213,-94.093739984219 47.2739327116458,-94.0947517000721 47.239209213892,-94.1451827709974 47.239896199594,-94.1441978210115 47.2746201424213))"
7091,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1432118245415 47.3093481463073,-94.0927271934663 47.3086602695685,-94.093739984219 47.2739327116458,-94.1441978210115 47.2746201424213,-94.1432118245415 47.3093481463073))"
7092,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1422247799189 47.3440802323265,-94.0917133261003 47.3433919087321,-94.0927271934663 47.3086602695685,-94.1432118245415 47.3093481463073,-94.1422247799189 47.3440802323265))"
7093,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1412366854716 47.3788164216107,-94.0906983804037 47.3781276502655,-94.0917133261003 47.3433919087321,-94.1422247799189 47.3440802323265,-94.1412366854716 47.3788164216107))"
7094,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.1402475395242 47.4135567353489,-94.0896823546553 47.4128675153555,-94.0906983804037 47.3781276502655,-94.1412366854716 47.3788164216107,-94.1402475395242 47.4135567353489))"
7095,11,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.1392573403975 47.4483011947883,-94.0886652471306 47.4476115252465,-94.0896823546553 47.4128675153555,-94.1402475395242 47.4135567353489,-94.1392573403975 47.4483011947883))"
7114,95,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.0957623427358 47.2044897552924,-94.0453590807899 47.2037848019214,-94.0463953594394 47.1690698166905,-94.0967719139165 47.1697743148887,-94.0957623427358 47.2044897552924))"
7115,95,0.5,0.0,0.1,"SRID=4326;POLYGON((-94.0947517000721 47.239209213892,-94.0443217023357 47.2385038044399,-94.0453590807899 47.2037848019214,-94.0957623427358 47.2044897552924,-94.0947517000721 47.239209213892))"
7116,41,0.5,0.0,0.1,"SRID=4326;POLYGON((-94.093739984219 47.2739327116458,-94.0432832223254 47.2732268452015,-94.0443217023357 47.2385038044399,-94.0947517000721 47.239209213892,-94.093739984219 47.2739327116458))"
7117,41,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.0927271934663 47.3086602695685,-94.0422436390038 47.3079539452183,-94.0432832223254 47.2732268452015,-94.093739984219 47.2739327116458,-94.0927271934663 47.3086602695685))"
7118,11,0.5,0.0,0.0,"SRID=4326;POLYGON((-94.0917133261003 47.3433919087321,-94.0412029506118 47.3426851255595,-94.0422436390038 47.3079539452183,-94.0927271934663 47.3086602695685,-94.0917133261003 47.3433919087321))"
7262,41,0.4,0.1,0.0,"SRID=4326;POLYGON((-94.062827659375 46.6141595202425,-94.0128756796491 46.6134439708242,-94.0139197571622 46.5787945785907,-94.0638455057705 46.5795096764155,-94.062827659375 46.6141595202425))"
7263,41,0.4,0.1,0.0,"SRID=4326;POLYGON((-94.0618087423909 46.6488130335413,-94.011830503981 46.6480970316411,-94.0128756796491 46.6134439708242,-94.062827659375 46.6141595202425,-94.0618087423909 46.6488130335413))"
7264,82,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0607887531283 46.6834702363424,-94.0107842284245 46.6827537810695,-94.011830503981 46.6480970316411,-94.0618087423909 46.6488130335413,-94.0607887531283 46.6834702363424))"
7265,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0597676898941 46.7181311487291,-94.0097368512428 46.7174142391899,-94.0107842284245 46.6827537810695,-94.0607887531283 46.6834702363424,-94.0597676898941 46.7181311487291))"
7266,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0587455509914 46.7527957908368,-94.0086883706954 46.7520784261354,-94.0097368512428 46.7174142391899,-94.0597676898941 46.7181311487291,-94.0587455509914 46.7527957908368))"
7267,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0577223347197 46.7874641828542,-94.0076387850382 46.7867463620921,-94.0086883706954 46.7520784261354,-94.0587455509914 46.7527957908368,-94.0577223347197 46.7874641828542))"
7268,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0566980393749 46.8221363450228,-94.0065880925231 46.821418067299,-94.0076387850382 46.7867463620921,-94.0577223347197 46.7874641828542,-94.0566980393749 46.8221363450228))"
7269,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0556726632494 46.8568122976378,-94.0055362913988 46.8560935620487,-94.0065880925231 46.821418067299,-94.0566980393749 46.8221363450228,-94.0556726632494 46.8568122976378))"
7270,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.054646204632 46.8914920610478,-94.00448337991 46.8907728666874,-94.0055362913988 46.8560935620487,-94.0556726632494 46.8568122976378,-94.054646204632 46.8914920610478))"
7271,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0536186618079 46.9261756556554,-94.0034293562977 46.925456001615,-94.00448337991 46.8907728666874,-94.054646204632 46.8914920610478,-94.0536186618079 46.9261756556554))"
7272,52,0.6,0.3,0.0,"SRID=4326;POLYGON((-94.0525900330586 46.9608631019173,-94.0023742187992 46.9601429872858,-94.0034293562977 46.925456001615,-94.0536186618079 46.9261756556554,-94.0525900330586 46.9608631019173))"
7273,95,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0515603166619 46.9955544203447,-94.0013179656481 46.9948338442082,-94.0023742187992 46.9601429872858,-94.0525900330586 46.9608631019173,-94.0515603166619 46.9955544203447))"
7274,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0505295108922 47.0302496315032,-94.0002605950744 47.0295285929454,-94.0013179656481 46.9948338442082,-94.0515603166619 46.9955544203447,-94.0505295108922 47.0302496315032))"
7275,11,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.04949761402 47.0649487560135,-93.9992021053041 47.0642272541155,-94.0002605950744 47.0295285929454,-94.0505295108922 47.0302496315032,-94.04949761402 47.0649487560135))"
7276,42,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0484646243122 47.0996518145513,-93.9981424945596 47.0989298483915,-93.9992021053041 47.0642272541155,-94.04949761402 47.0649487560135,-94.0484646243122 47.0996518145513))"
7277,11,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.0474305400322 47.134358827848,-93.9970817610595 47.1336363965022,-93.9981424945596 47.0989298483915,-94.0484646243122 47.0996518145513,-94.0474305400322 47.134358827848))"
7278,95,0.5,0.1,0.1,"SRID=4326;POLYGON((-94.0463953594394 47.1690698166905,-93.9960199030186 47.1683469192317,-93.9970817610595 47.1336363965022,-94.0474305400322 47.134358827848,-94.0463953594394 47.1690698166905))"
7279,11,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0128756796491 46.6134439708242,-93.9629247980778 46.6127102096087,-93.9639951049788 46.5780612804442,-94.0139197571622 46.5787945785907,-94.0128756796491 46.6134439708242))"
7280,41,0.4,0.2,0.0,"SRID=4326;POLYGON((-94.011830503981 46.6480970316411,-93.9618533654588 46.6473628064454,-93.9629247980778 46.6127102096087,-94.0128756796491 46.6134439708242,-94.011830503981 46.6480970316411))"
7281,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0107842284245 46.6827537810695,-93.9607808053452 46.6820190909801,-93.9618533654588 46.6473628064454,-94.011830503981 46.6480970316411,-94.0107842284245 46.6827537810695))"
7282,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0097368512428 46.7174142391899,-93.9597071159565 46.7166790832906,-93.9607808053452 46.6820190909801,-94.0107842284245 46.6827537810695,-94.0097368512428 46.7174142391899))"
7283,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0086883706954 46.7520784261354,-93.9586322955087 46.7513428035076,-93.9597071159565 46.7166790832906,-94.0097368512428 46.7174142391899,-94.0086883706954 46.7520784261354))"
7284,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0076387850382 46.7867463620921,-93.9575563422138 46.7860102718144,-93.9586322955087 46.7513428035076,-94.0086883706954 46.7520784261354,-94.0076387850382 46.7867463620921))"
7285,90,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0065880925231 46.821418067299,-93.9564792542801 46.8206815084476,-93.9575563422138 46.7860102718144,-94.0076387850382 46.7867463620921,-94.0065880925231 46.821418067299))"
7286,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0055362913988 46.8560935620487,-93.9554010299122 46.8553565336973,-93.9564792542801 46.8206815084476,-94.0065880925231 46.821418067299,-94.0055362913988 46.8560935620487))"
7287,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.00448337991 46.8907728666874,-93.9543216673108 46.8900353679068,-93.9554010299122 46.8553565336973,-94.0055362913988 46.8560935620487,-94.00448337991 46.8907728666874))"
7288,41,0.6,0.3,0.0,"SRID=4326;POLYGON((-94.0034293562977 46.925456001615,-93.9532411646729 46.9247180314736,-93.9543216673108 46.8900353679068,-94.00448337991 46.8907728666874,-94.0034293562977 46.925456001615))"
7289,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0023742187992 46.9601429872858,-93.9521595201917 46.9594045448491,-93.9532411646729 46.9247180314736,-94.0034293562977 46.925456001615,-94.0023742187992 46.9601429872858))"
7290,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-94.0013179656481 46.9948338442082,-93.9510767320564 46.9940949285394,-93.9521595201917 46.9594045448491,-94.0023742187992 46.9601429872858,-94.0013179656481 46.9948338442082))"
7291,95,0.5,0.1,0.0,"SRID=4326;POLYGON((-94.0002605950744 47.0295285929454,-93.9499927984525 47.0287892031048,-93.9510767320564 46.9940949285394,-94.0013179656481 46.9948338442082,-94.0002605950744 47.0295285929454))"
7292,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-93.9992021053041 47.0642272541155,-93.9489077175618 47.0634873891607,-93.9499927984525 47.0287892031048,-94.0002605950744 47.0295285929454,-93.9992021053041 47.0642272541155))"
7293,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-93.9981424945596 47.0989298483915,-93.9478214875619 47.0981895073778,-93.9489077175618 47.0634873891607,-93.9992021053041 47.0642272541155,-93.9981424945596 47.0989298483915))"
